scan_id,batch_name,UID,scan_date,exam_date,version_number,centre_number,Language group,Prefix centre,candidate_number,question_number,Published,confidence,Captured,Question type,1_Published vs Captured,PoS,ANSWER Key
300003655801254,TELEVID4831_SCANNER12,TH4550042998649575910300003655801254,30/01/2025,25/01/2025,9986495759,TH455,Kadai ,TH,42,10,OCTOBER 21ST,0.5729,OCTOBER 21ST,,Match,D822/03,[thursday/th/thu/thur/thurs]
300003655801254,TELEVID4831_SCANNER12,TH4550042998649575916300003655801254,30/01/2025,25/01/2025,9986495759,TH455,Kadai ,TH,42,16,B,0.5684,"A, B",,NoMatch,D822/03,B
300003655801256,TELEVID4831_SCANNER12,TH455004499864957597300003655801256,30/01/2025,25/01/2025,9986495759,TH455,Kadai ,TH,44,7,TEDWORTH CASTLE,0.465,TEDWORTH CASTLE,,Match,D822/03,tedworth
300003655801256,TELEVID4831_SCANNER12,TH4550044998649575921300003655801256,30/01/2025,25/01/2025,9986495759,TH455,Kadai ,TH,44,21,F,0.618,"B, F",,NoMatch,D822/03,F
300003655801257,TELEVID4831_SCANNER12,TH455004599864957597300003655801257,30/01/2025,25/01/2025,9986495759,TH455,Kadai ,TH,45,7,TEDWORTH,0.586,TEDWORTH,,Match,D822/03,tedworth
300003655801258,TELEVID4831_SCANNER12,TH455004699864957596300003655801258,30/01/2025,25/01/2025,9986495759,TH455,Kadai ,TH,46,6,8:25 AM,0.7002,8:25 AM,,Match,D822/03,[([0/O/o])8/[8/[08/eight]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])8/[8/[08/eight]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])8/[8/[08/eight]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[([0/O/o])8/[8/[08/eight]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)
300003655801258,TELEVID4831_SCANNER12,TH455004699864957599300003655801258,30/01/2025,25/01/2025,9986495759,TH455,Kadai ,TH,46,9,7 POND 3 POND 90,0.1587,7 POND 3 YARD AS,,NoMatch,D822/03,"[7/[7/[07/seven]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )[4[0/O/o]/[4[0/O/o]/forty]]( )([p/pence])( )(.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)( )[7/[7/[07/seven]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )[4[0/O/o]/[4[0/O/o]/forty]]( )[p/pence]( )(.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[7/[7/[07/seven]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][4[(0)/O/o]/[4[0/O/o]/forty]]([p/pence])(.)/([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[7/[7/[07/seven]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][4[(0)/O/o]/[4[0/O/o]/forty]](.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[7/[7/[07/seven]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][4[(0)/O/o]/[4[0/O/o]/forty]]([p/pence])(.)/[7/[7/[07/seven]]][&/+/,/-/./:/;/and/ ][4[(0)/O/o]/[4[0/O/o]/forty]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))(.)/[7/[7/[07/seven]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][4[0/O/o]/[4[0/O/o]/forty]]( )(.)/[7/[7/[07/seven]]]( )[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[&/+/,/-/./:/;/and/ ][4[0/O/o]/[4[0/O/o]/forty]]( )([p/pence])(.)/([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[7/[7/[07/seven]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))([&/+/,/-/./:/;/and/ ])[4[(0)/O/o]/[4[0/O/o]/forty]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))(.)/[7/[7/[07/seven]]][&/+/,/-/./:/;/and/ ][4[0/O/o]/[4[0/O/o]/forty]]( )(.)/[7/[7/[07/seven]]]( )[4[0/O/o]/[4[0/O/o]/forty]]( )[p/pence](.)/[7/[7/[07/seven]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )([and/&/+/'n'/'n/n'/n])( )[.4/.four/2~/5/4~/10/4~/10 of/4~/10 of 1/4~/10 of a/4~/10 of one/four tenths/four tenths of/four tenths of 1/four tenths of a/four tenths of one/point 4/point four/point4](.)"
300003655801260,TELEVID4831_SCANNER12,TH455004899864957596300003655801260,30/01/2025,25/01/2025,9986495759,TH455,Kadai ,TH,48,6,10 A.M.,0.6052,10 A.M.,,Match,D822/03,[([0/O/o])8/[8/[08/eight]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])8/[8/[08/eight]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])8/[8/[08/eight]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[([0/O/o])8/[8/[08/eight]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)
300003655801264,TELEVID4831_SCANNER12,TH455005299864957598300003655801264,30/01/2025,25/01/2025,9986495759,TH455,Kadai ,TH,52,8,117 Y,0.3387,117Y,,NoMatch,D822/03,painting(s)
300003656000180,TELEVID4832_SCANNER12,TH455011299864957598300003656000180,30/01/2025,25/01/2025,9986495759,TH455,Kadai ,TH,112,8,DEA,0.6841,DEOS,,NoMatch,D822/03,painting(s)
