scan_id,batch_name,UID,scan_date,exam_date,version_number,centre_number,Language group,Prefix centre,candidate_number,question_number,Published,confidence,Captured,Question type,1_Published vs Captured,PoS,ANSWER Key
60000003201500024,TELEVID6218_SCANNER19,IT001000285712278862660000003201500024,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,2,26,OF JOHN TO HAVE EATEN,0.9498,OF JOHN TO HAVE EATEN,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
60000003201500024,TELEVID6218_SCANNER19,IT001000285712278862760000003201500024,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,2,27,NOT WORTH YOUR WORRIES,0.9114,NOT WORTH YOUR WORRIES,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003201500027,TELEVID6218_SCANNER19,IT001000585712278862760000003201500027,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,5,27,NOT WORTH THINKING ABOUT,0.9437,NOT WORTH THINKING ABOUT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003201500028,TELEVID6218_SCANNER19,IT001000685712278862660000003201500028,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,6,26,OF SHOW EATING,0.9276,OF SHOW EATING,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
60000003201500028,TELEVID6218_SCANNER19,IT001000685712278862760000003201500028,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,6,27,WHORTLESS TO WORK ABOUT,0.9338,WHORTLESS TO WORK ABOUT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003201500029,TELEVID6218_SCANNER19,IT00100078571227886160000003201500029,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,7,1,B,0.9107,B,,Match,D432/01,B
60000003201500029,TELEVID6218_SCANNER19,IT001000785712278861460000003201500029,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,7,14,UP,0.9107,UP,,Match,D432/01,up
60000003201500029,TELEVID6218_SCANNER19,IT001000785712278862060000003201500029,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,7,20,UNREALISTIC,0.9289,UNREALISTIC,,Match,D432/01,unrealistic
60000003201500030,TELEVID6218_SCANNER19,IT00100088571227886960000003201500030,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,8,9,MORE,0.9215,MORE,,Match,D432/01,more
60000003201500030,TELEVID6218_SCANNER19,IT001000885712278861560000003201500030,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,8,15,IF,0.9384,IF,,Match,D432/01,though
60000003201500030,TELEVID6218_SCANNER19,IT001000885712278862660000003201500030,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,8,26,OF JOHN EATING,0.9469,OF JOHN EATING,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
60000003201500032,TELEVID6218_SCANNER19,IT00100108571227886160000003201500032,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,10,1,B,0.9057,B,,Match,D432/01,B
60000003201500032,TELEVID6218_SCANNER19,IT001001085712278862160000003201500032,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,10,21,AFFORDABLE,0.9302,AFFORDABLE,,Match,D432/01,affordable
60000003201500032,TELEVID6218_SCANNER19,IT001001085712278862960000003201500032,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,10,29,PAY ATTENTION TO,0.9451,PAY ATTENTION TO,,Match,D432/01,pay (close) attention to/pay (close) attention/to/pay (careful) attention to/pay (careful) attention/to
60000003202600336,TELEVID6217_SCANNER19,ES705000685712278862160000003202600336,02/07/2025,28/06/2025,8571227886,ES705,Romance,ES,6,21,AFFORDABLE,0.9186,AFFORDABLE,,Match,D432/01,affordable
60000003202600336,TELEVID6217_SCANNER19,ES705000685712278862960000003202600336,02/07/2025,28/06/2025,8571227886,ES705,Romance,ES,6,29,PAY ATTENTION TO,0.9477,PAY ATTENTION TO,,Match,D432/01,pay (close) attention to/pay (close) attention/to/pay (careful) attention to/pay (careful) attention/to
60000003202600485,TELEVID6217_SCANNER19,IT432000172771257682860000003202600485,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,1,28,MAKES IT IMPOSSIBLE FOR,0.9443,MAKES IT IMPOSSIBLE FOR,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003202600485,TELEVID6217_SCANNER19,IT432000172771257683060000003202600485,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,1,30,WISH I HADN'T TOLD,0.9486,WISH I HADN'T TOLD,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003202600486,TELEVID6217_SCANNER19,IT432000272771257681960000003202600486,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,2,19,LENGTH,0.9408,LENGTH,,Match,D432/01,length
60000003202600486,TELEVID6217_SCANNER19,IT432000272771257682560000003202600486,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,2,25,NO INTENTION OF MITTING,0.9127,NO INTENTION OF MITTING,,Match,D432/01,(absolutely) no intention of hitting/(absolutely) no intention/of hitting
60000003202600486,TELEVID6217_SCANNER19,IT432000272771257682660000003202600486,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,2,26,AS GOOD AT PLAYING CHESS,0.9434,AS GOOD AT PLAYING CHESS,,Match,D432/01,as good at (playing) chess/as good/at (playing) chess/so good at (playing) chess/so good/at (playing) chess/as good a chess player/as good/a chess player/so good a chess player/so good/a chess player
60000003202600486,TELEVID6217_SCANNER19,IT432000272771257682860000003202600486,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,2,28,MADE IMPOSSIBLE FOR,0.9227,MADE IMPOSSIBLE FOR,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003202600492,TELEVID6217_SCANNER19,IT432000872771257681160000003202600492,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,8,11,IT,0.9147,IT,,Match,D432/01,something/anything
60000003202600492,TELEVID6217_SCANNER19,IT432000872771257682860000003202600492,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,8,28,MADE IMPOSSIBLE TO,0.9233,MADE IMPOSSIBLE TO,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003202600495,TELEVID6217_SCANNER19,IT43200117277125768360000003202600495,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,11,3,C,0.9438,C,,Match,D432/01,C
60000003202600495,TELEVID6217_SCANNER19,IT432001172771257681160000003202600495,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,11,11,IS,0.9446,IS,,Match,D432/01,something/anything
60000003202600495,TELEVID6217_SCANNER19,IT432001172771257682660000003202600495,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,11,26,AS GOOD AT PLAYING CHESS,0.9441,AS GOOD AT PLAYING CHESS,,Match,D432/01,as good at (playing) chess/as good/at (playing) chess/so good at (playing) chess/so good/at (playing) chess/as good a chess player/as good/a chess player/so good a chess player/so good/a chess player
60000003202600495,TELEVID6217_SCANNER19,IT432001172771257682860000003202600495,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,11,28,MAKES IMPOSSIBLE TO,0.9484,MAKES IMPOSSIBLE TO,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003202600495,TELEVID6217_SCANNER19,IT432001172771257683060000003202600495,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,11,30,WISH I HAVEN'T TOLD,0.9481,WISH I HAVEN'T TOLD,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003202600496,TELEVID6217_SCANNER19,IT432001272771257681160000003202600496,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,12,11,IT,0.9338,IT,,Match,D432/01,something/anything
60000003202600497,TELEVID6217_SCANNER19,IT43200137277125768460000003202600497,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,13,4,B,0.9074,B,,Match,D432/01,B
60000003202600497,TELEVID6217_SCANNER19,IT432001372771257681460000003202600497,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,13,14,IF,0.902,IF,,Match,D432/01,though/if
60000003202600497,TELEVID6217_SCANNER19,IT432001372771257682560000003202600497,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,13,25,NOT THE INTENTION TO HIT,0.9397,NOT THE INTENTION TO HIT,,Match,D432/01,(absolutely) no intention of hitting/(absolutely) no intention/of hitting
60000003202600497,TELEVID6217_SCANNER19,IT432001372771257682860000003202600497,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,13,28,MAKES IMPOSSIBLE FOR,0.923,MAKES IMPOSSIBLE FOR,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003202600500,TELEVID6217_SCANNER19,IT43200167277125768460000003202600500,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,16,4,B,0.9251,B,,Match,D432/01,B
60000003202600500,TELEVID6217_SCANNER19,IT432001672771257682060000003202600500,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,16,20,COVER,0.9231,COVER,,Match,D432/01,uncover
60000003202600500,TELEVID6217_SCANNER19,IT432001672771257682860000003202600500,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,16,28,MAKES IMPOSSIBLE FOR,0.9005,MAKES IMPOSSIBLE FOR,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003202600500,TELEVID6217_SCANNER19,IT432001672771257683060000003202600500,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,16,30,WISH I DIDN'T TELL,0.9334,WISH I DIDN'T TELL,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003202600503,TELEVID6217_SCANNER19,IT432001972771257682560000003202600503,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,19,25,NO INTENTION TO HIT,0.9471,NO INTENTION TO HIT,,Match,D432/01,(absolutely) no intention of hitting/(absolutely) no intention/of hitting
60000003203900099,televid6238_SCANNER19,ES42101277277125768460000003203900099,02/07/2025,21/06/2025,7277125768,ES421,Romance,ES,127,4,B,0.9492,B,,Match,D432/01,B
60000003203900099,televid6238_SCANNER19,ES421012772771257681560000003203900099,02/07/2025,21/06/2025,7277125768,ES421,Romance,ES,127,15,EVERYWHERE,0.9227,EVERYWHERE,,Match,D432/01,on
60000003203900099,televid6238_SCANNER19,ES421012772771257682860000003203900099,02/07/2025,21/06/2025,7277125768,ES421,Romance,ES,127,28,MADE IMPOSSIBLE TO,0.9113,MADE IMPOSSIBLE TO,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003204300323,TELEVID6235_SCANNER19,IT955001772771257682260000003204300323,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,17,22,WOULDLIKED,0.9368,WOULDLIKED,,Match,D432/01,disliked
60000003204300323,TELEVID6235_SCANNER19,IT955001772771257682560000003204300323,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,17,25,NOT THE INTENTION TO HIT,0.9425,NOT THE INTENTION TO HIT,,Match,D432/01,(absolutely) no intention of hitting/(absolutely) no intention/of hitting
60000003204300326,TELEVID6235_SCANNER19,IT955002072771257681460000003204300326,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,20,14,IF,0.9087,IF,,Match,D432/01,though/if
60000003204300329,TELEVID6235_SCANNER19,IT95500237277125768160000003204300329,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,23,1,A,0.9415,A,,Match,D432/01,D
60000003204300361,TELEVID6235_SCANNER19,IT95500017277125768460000003204300361,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,1,4,B,0.9206,B,,Match,D432/01,B
60000003204300361,TELEVID6235_SCANNER19,IT955000172771257682660000003204300361,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,1,26,AS GOOD AT CHESS,0.9168,AS GOOD AT CHESS,,Match,D432/01,as good at (playing) chess/as good/at (playing) chess/so good at (playing) chess/so good/at (playing) chess/as good a chess player/as good/a chess player/so good a chess player/so good/a chess player
60000003204300361,TELEVID6235_SCANNER19,IT955000172771257682860000003204300361,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,1,28,MADE IT IMPOSSIBLE FOR,0.9483,MADE IT IMPOSSIBLE FOR,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003204300361,TELEVID6235_SCANNER19,IT955000172771257683060000003204300361,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,1,30,WISH DIDN'T TELL,0.9359,WISH DIDN'T TELL,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003204600027,TELEVID6225_SCANNER19,IT70600098571227886460000003204600027,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,9,4,B,0.9338,B,,Match,D432/01,B
60000003204600027,TELEVID6225_SCANNER19,IT706000985712278862160000003204600027,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,9,21,AFFORDABLE,0.9071,AFFORDABLE,,Match,D432/01,affordable
60000003204600027,TELEVID6225_SCANNER19,IT706000985712278863660000003204600027,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,9,36,C,0.9184,C,,Match,D432/01,D
60000003204600029,TELEVID6225_SCANNER19,IT706001185712278863460000003204600029,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,11,34,C,0.9178,C,,Match,D432/01,B
60000003204600029,TELEVID6225_SCANNER19,IT706001185712278863660000003204600029,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,11,36,--impossible--,0.9406,"C, D",,NoMatch,D432/01,D
60000003204600030,TELEVID6225_SCANNER19,IT706001285712278862760000003204600030,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,12,27,NOT WORTH WORRYING ABOUT,0.927,NOT WORTH WORRYING ABOUT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003204600030,TELEVID6225_SCANNER19,IT706001285712278862860000003204600030,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,12,28,"FROM TIM, NOBODY",0.9024,"FROM TIM, NOBODY",,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003204600101,TELEVID6225_SCANNER19,IT706001785712278861260000003204600101,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,17,12,15,0.9317,15,,Match,D432/01,was
60000003204600101,TELEVID6225_SCANNER19,IT706001785712278862960000003204600101,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,17,29,PAY ATTENTION AT,0.9236,PAY ATTENTION AT,,Match,D432/01,pay (close) attention to/pay (close) attention/to/pay (careful) attention to/pay (careful) attention/to
60000003204600103,TELEVID6225_SCANNER19,IT706001985712278863460000003204600103,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,19,34,B,0.9466,B,,Match,D432/01,B
60000003205200424,TELEVID6268_SCANNER19,IT95500747277125768460000003205200424,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,74,4,B,0.9343,B,,Match,D432/01,B
60000003205200424,TELEVID6268_SCANNER19,IT955007472771257682560000003205200424,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,74,25,NO INTENTION IN HITTING,0.9424,NO INTENTION IN HITTING,,Match,D432/01,(absolutely) no intention of hitting/(absolutely) no intention/of hitting
60000003205200424,TELEVID6268_SCANNER19,IT955007472771257682660000003205200424,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,74,26,AS GOOD AS PLAYING CHESS,0.9436,AS GOOD AS PLAYING CHESS,,Match,D432/01,as good at (playing) chess/as good/at (playing) chess/so good at (playing) chess/so good/at (playing) chess/as good a chess player/as good/a chess player/so good a chess player/so good/a chess player
60000003205200424,TELEVID6268_SCANNER19,IT955007472771257682760000003205200424,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,74,27,TO AVOID REING,0.9219,TO AVOID REING,,Match,D432/01,to AVOID (us) [getting/being]/to AVOID/(us) [getting/being]
60000003205200424,TELEVID6268_SCANNER19,IT955007472771257682860000003205200424,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,74,28,MADE IT IMPOSSIBLE FOR,0.9476,MADE IT IMPOSSIBLE FOR,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003205200424,TELEVID6268_SCANNER19,IT955007472771257682960000003205200424,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,74,29,NOT BE BROUGHT,0.9084,NOT BE BROUGHT,,Match,D432/01,never be brought/never/be brought/not (ever) be brought/not (ever)/be brought/n't (ever) be brought/n't (ever)/be brought
60000003205200425,TELEVID6268_SCANNER19,IT955007572771257682860000003205200425,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,75,28,MADE IT IMPOSSIBLE FOR,0.9478,MADE IT IMPOSSIBLE FOR,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003205200429,TELEVID6268_SCANNER19,IT95500627277125768760000003205200429,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,62,7,B,0.9206,B,,Match,D432/01,C
60000003205200429,TELEVID6268_SCANNER19,IT955006272771257681260000003205200429,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,62,12,WHEV,0.9418,WHEV,,Match,D432/01,when
60000003205200431,TELEVID6268_SCANNER19,IT95500657277125768760000003205200431,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,65,7,A,0.93,A,,Match,D432/01,C
60000003205600222,TELEVID6266_SCANNER19,IT955000372771257681860000003205600222,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,3,18,THREEATEN,0.9001,THREEATEN,,Match,D432/01,third
60000003205600222,TELEVID6266_SCANNER19,IT955000372771257682560000003205600222,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,3,25,NOT INTENTIONED TO HIT,0.9336,NOT INTENTIONED TO HIT,,Match,D432/01,(absolutely) no intention of hitting/(absolutely) no intention/of hitting
60000003205600222,TELEVID6266_SCANNER19,IT955000372771257682660000003205600222,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,3,26,A GOOD PLAYER IN CHESS,0.9479,A GOOD PLAYER IN CHESS,,Match,D432/01,as good at (playing) chess/as good/at (playing) chess/so good at (playing) chess/so good/at (playing) chess/as good a chess player/as good/a chess player/so good a chess player/so good/a chess player
60000003205600222,TELEVID6266_SCANNER19,IT955000372771257682860000003205600222,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,3,28,AND IT'S IMPOSSIBLE FOR,0.9404,AND IT'S IMPOSSIBLE FOR,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003205600222,TELEVID6266_SCANNER19,IT955000372771257682960000003205600222,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,3,29,NOT BROUGHT,0.9334,NOT BROUGHT,,Match,D432/01,never be brought/never/be brought/not (ever) be brought/not (ever)/be brought/n't (ever) be brought/n't (ever)/be brought
60000003205600222,TELEVID6266_SCANNER19,IT955000372771257683060000003205600222,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,3,30,JUST WISH REGRET TELLING,0.9358,JUST WISH REGRET TELLING,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003205600223,TELEVID6266_SCANNER19,IT955000472771257682360000003205600223,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,4,23,APPARENCE,0.9387,APPARENCE,,Match,D432/01,appearance
60000003205600225,TELEVID6266_SCANNER19,IT955000672771257682360000003205600225,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,6,23,APPEARITION,0.9492,APPEARITION,,Match,D432/01,appearance
60000003205600225,TELEVID6266_SCANNER19,IT955000672771257682560000003205600225,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,6,25,NEVER BEEN HIS INTENTION HITTING,0.9235,NEVER BEEN HIS INTENTION HITTING,,Match,D432/01,(absolutely) no intention of hitting/(absolutely) no intention/of hitting
60000003205600278,TELEVID6266_SCANNER19,IT955010172771257682860000003205600278,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,101,28,MADE IT IMPOSSIBLE FOR,0.9379,MADE IT IMPOSSIBLE FOR,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003205600325,TELEVID6266_SCANNER19,ES434000885712278862760000003205600325,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,8,27,WORTH TO LOSE MORE THAT,0.9346,WORTH TO LOSE MORE THAT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003205600325,TELEVID6266_SCANNER19,ES434000885712278862860000003205600325,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,8,28,OF TIM NOBODY HAS REPLIED,0.9376,OF TIM NOBODY HAS REPLIED,,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003205600325,TELEVID6266_SCANNER19,ES434000885712278862960000003205600325,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,8,29,PAY ATTENTION,0.9454,PAY ATTENTION,,Match,D432/01,pay (close) attention to/pay (close) attention/to/pay (careful) attention to/pay (careful) attention/to
60000003205600327,TELEVID6266_SCANNER19,ES434001085712278862760000003205600327,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,10,27,WORTH WORRY ABOUT THAT THAN,0.9371,WORTH WORRY ABOUT THAT THAN,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003205600327,TELEVID6266_SCANNER19,ES434001085712278862860000003205600327,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,10,28,TIM NOBODY ELSE HAS,0.9116,TIM NOBODY ELSE HAS,,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003205600336,TELEVID6266_SCANNER19,ES434001985712278861160000003205600336,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,19,11,IT,0.9426,IT,,Match,D432/01,them
60000003205600336,TELEVID6266_SCANNER19,ES434001985712278862160000003205600336,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,19,21,AFFORDLY,0.9319,AFFORDLY,,Match,D432/01,affordable
60000003205600385,TELEVID6266_SCANNER19,ES434006885712278862760000003205600385,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,68,27,NO WORRY ABOUT,0.9413,NO WORRY ABOUT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003205600385,TELEVID6266_SCANNER19,ES434006885712278865260000003205600385,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,68,52,B,0.9058,B,,Match,D432/01,C
60000003205600419,TELEVID6266_SCANNER19,ES434010285712278862760000003205600419,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,102,27,WORTH IF YOU WORRY ABOUT,0.9438,WORTH IF YOU WORRY ABOUT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003205600419,TELEVID6266_SCANNER19,ES434010285712278863660000003205600419,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,102,36,C,0.9373,C,,Match,D432/01,D
60000003205800001,televid6269_SCANNER19,ES049005885712278863460000003205800001,03/07/2025,28/06/2025,8571227886,ES049,Romance,ES,58,34,B,0.9459,B,,Match,D432/01,B
60000003205800014,televid6269_SCANNER19,ES049007185712278861960000003205800014,03/07/2025,28/06/2025,8571227886,ES049,Romance,ES,71,19,FLIGTHS,0.907,FLIGTHS,,Match,D432/01,flights
60000003205800014,televid6269_SCANNER19,ES049007185712278862660000003205800014,03/07/2025,28/06/2025,8571227886,ES049,Romance,ES,71,26,THAT JOHN TOOK,0.9116,THAT JOHN TOOK,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
