scan_id,batch_name,UID,scan_date,exam_date,version_number,centre_number,Language group,Prefix centre,candidate_number,question_number,Published,confidence,Captured,Question type,1_Published vs Captured,PoS,ANSWER Key
300004135900477,TELEVID5580_SCANNER13,TW0070524228890267123300004135900477,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,524,23,A,0.505,"A, B",,NoMatch,D822/03,A
300004135900515,TELEVID5580_SCANNER13,TW0070562228890267111300004135900515,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,562,11,C,0.7506,"A, C",,NoMatch,D822/03,C
300004135900539,TELEVID5580_SCANNER13,TW0070586228890267124300004135900539,27/05/2025,18/05/2025,2288902671,TW007,Chinese,TW,586,24,A,0.7582,"A, F",,NoMatch,D822/03,H
300004143700255,TELEVID5596_SCANNER13,LK001049041032942741300004143700255,28/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,490,1,C,0.9978,"A, C",,NoMatch,D822/03,B
300004143700255,TELEVID5596_SCANNER13,LK0010490410329427414300004143700255,28/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,490,14,C,0.9755,"B, C",,NoMatch,D822/03,C
300004146900063,TELEVID5618_SCANNER13,IT326000669619746393300004146900063,28/05/2025,21/05/2025,6961974639,IT326,Romance,IT,6,3,C,0.9373,--impossible--,,NoMatch,D822/03,C
300004164400095,TELEVID5650_SCANNER12,IT017452969619746392300004164400095,29/05/2025,24/05/2025,6961974639,IT017,Romance,IT,4529,2,B,0.6901,"B, C",,NoMatch,D822/03,A
300004164400095,TELEVID5650_SCANNER12,IT0174529696197463915300004164400095,29/05/2025,24/05/2025,6961974639,IT017,Romance,IT,4529,15,B,0.824,"A, B",,NoMatch,D822/03,C
300004182200077,TELEVID5706_SCANNER13,ID0031223990291766613300004182200077,30/05/2025,22/05/2025,9902917666,ID003,Malayo,ID,1223,13,B,0.7988,"B, C",,NoMatch,D822/03,B
300004182200555,TELEVID5706_SCANNER13,ID0031190990291766623300004182200555,30/05/2025,22/05/2025,9902917666,ID003,Malayo,ID,1190,23,A,0.7691,"A, B",,NoMatch,D822/03,G
300004182200899,TELEVID5706_SCANNER13,IT2400019908413306120300004182200899,30/05/2025,25/05/2025,9084133061,IT240,Romance,IT,19,20,B,0.9681,"B, C",,NoMatch,D822/03,C
300004182800053,TELEVID5707_SCANNER13,ID0031354990291766618300004182800053,30/05/2025,22/05/2025,9902917666,ID003,Malayo,ID,1354,18,C,0.7832,"B, C",,NoMatch,D822/03,B
300004185400623,TELEVID5692_SCANNER12,IT0174629696197463914300004185400623,30/05/2025,24/05/2025,6961974639,IT017,Romance,IT,4629,14,C,0.9466,"A, C",,NoMatch,D822/03,A
300004185400623,TELEVID5692_SCANNER12,IT0174629696197463919300004185400623,30/05/2025,24/05/2025,6961974639,IT017,Romance,IT,4629,19,C,0.56,"B, C",,NoMatch,D822/03,C
300004189100221,TELEVID5691_SCANNER12,SG1021026778530355915300004189100221,30/05/2025,24/05/2025,7785303559,SG102,Chinese,SG,1026,15,A,0.9779,"A, C",,NoMatch,D822/03,C
300004189100229,TELEVID5691_SCANNER12,SG1021034778530355923300004189100229,30/05/2025,24/05/2025,7785303559,SG102,Chinese,SG,1034,23,E,0.669,"A, E",,NoMatch,D822/03,E
300004189100275,TELEVID5691_SCANNER12,SG1021080778530355911300004189100275,30/05/2025,24/05/2025,7785303559,SG102,Chinese,SG,1080,11,A,0.9731,"A, B",,NoMatch,D822/03,A
300004189100574,TELEVID5691_SCANNER12,MA0180008729596956122300004189100574,30/05/2025,17/05/2025,7295969561,MA018,Afro-Asiatic,MA,8,22,G,0.9398,"A, G",,NoMatch,D822/03,G
300004192000650,TELEVID5703_SCANNER12,CN7241095410329427414300004192000650,31/05/2025,24/05/2025,4103294274,CN724,Chinese,CN,1095,14,C,0.5157,"B, C",,NoMatch,D822/03,C
300004192100049,TELEVID5688_SCANNER12,ID003124999029176663300004192100049,31/05/2025,22/05/2025,9902917666,ID003,Malayo,ID,1249,3,C,0.9531,"B, C",,NoMatch,D822/03,C
300004192100883,TELEVID5688_SCANNER12,CN7241065410329427425300004192100883,31/05/2025,24/05/2025,4103294274,CN724,Chinese,CN,1065,25,F,0.8256,"E, F",,NoMatch,D822/03,F
300004242500688,TELEVID5734_SCANNER13,IT4770003696197463923300004242500688,03/06/2025,20/05/2025,6961974639,IT477,Romance,IT,3,23,E,0.9962,"E, H",,NoMatch,D822/03,E
300004259000178,TELEVID5792_SCANNER13,CZ0011036837894500013300004259000178,04/06/2025,31/05/2025,8378945000,CZ001,Slavic,CZ,1036,13,C,0.8126,"B, C",,NoMatch,D822/03,B
300004259000178,TELEVID5792_SCANNER13,CZ0011036837894500015300004259000178,04/06/2025,31/05/2025,8378945000,CZ001,Slavic,CZ,1036,15,B,0.6133,"B, C",,NoMatch,D822/03,B
300004259000178,TELEVID5792_SCANNER13,CZ0011036837894500018300004259000178,04/06/2025,31/05/2025,8378945000,CZ001,Slavic,CZ,1036,18,C,0.9664,"A, C",,NoMatch,D822/03,B
300004259000178,TELEVID5792_SCANNER13,CZ0011036837894500022300004259000178,04/06/2025,31/05/2025,8378945000,CZ001,Slavic,CZ,1036,22,C,0.7655,"C, G",,NoMatch,D822/03,G
300004259000183,TELEVID5792_SCANNER13,CZ0011041837894500022300004259000183,04/06/2025,31/05/2025,8378945000,CZ001,Slavic,CZ,1041,22,G,0.5094,"G, H",,NoMatch,D822/03,G
300004261200491,TELEVID5772_SCANNER12,PL0100019837894500011300004261200491,04/06/2025,31/05/2025,8378945000,PL010,Slavic,PL,19,11,A,0.6073,"A, B",,NoMatch,D822/03,A
300004275601011,TELEVID5811_1_SCANNER13,GR1184105410329427411300004275601011,04/06/2025,31/05/2025,4103294274,GR118,Greek,GR,4105,11,B,0.5306,"A, B",,NoMatch,D822/03,B
300004305000043,TELEVID5842_SCANNER12,IT0600423696197463920300004305000043,06/06/2025,24/05/2025,6961974639,IT060,Romance,IT,423,20,C,0.7915,"A, C",,NoMatch,D822/03,C
300004387000033,TELEVID5956_SCANNER13,PL250021683789450002300004387000033,12/06/2025,05/06/2025,8378945000,PL250,Slavic,PL,216,2,B,0.8292,"B, C",,NoMatch,D822/03,A
300004387000033,TELEVID5956_SCANNER13,PL2500216837894500018300004387000033,12/06/2025,05/06/2025,8378945000,PL250,Slavic,PL,216,18,B,0.9072,"B, C",,NoMatch,D822/03,B
300004393100569,TELEVID6001_SCANNER13,IT060112269619746392300004393100569,12/06/2025,24/05/2025,6961974639,IT060,Romance,IT,1122,2,A,0.3018,"A, B",,NoMatch,D822/03,A
300004504900437,TELEVID6102_SCANNER12,GE0020037410329427412300004504900437,19/06/2025,01/06/2025,4103294274,GE002,Others,GE,37,12,A,0.9666,"A, C",,NoMatch,D822/03,A
300004518800481,TELEVID8116_SCANNER13,ES7170023696197463923300004518800481,20/06/2025,14/06/2025,6961974639,ES717,Romance,ES,23,23,E,0.9781,"E, H",,NoMatch,D822/03,E
400004541800059,TELEVID4879_SCANNER14,VN070001869674028493400004541800059,28/02/2025,22/02/2025,6967402849,VN070,Austro-Asiatic,VN,18,3,C,0.7665,"A, C",,NoMatch,D822/03,A
400004541800059,TELEVID4879_SCANNER14,VN0700018696740284916400004541800059,28/02/2025,22/02/2025,6967402849,VN070,Austro-Asiatic,VN,18,16,C,0.8441,"B, C",,NoMatch,D822/03,C
400004605500296,TELEVID5107_Scanner20,BU0010085421336104017400004605500296,02/04/2025,25/03/2025,4213361040,BU001,Burmese-Tibetan,BU,85,17,C,0.9818,"A, C",,NoMatch,D822/03,B
400004605500429,TELEVID5107_Scanner20,BU001021842133610407400004605500429,02/04/2025,25/03/2025,4213361040,BU001,Burmese-Tibetan,BU,218,7,6,0.67,16,,NoMatch,D822/03,[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])(([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])(([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]])([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])(([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]])([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;](([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]]))(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])(([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]])([-/ ])[o'clock/o'clock in the afternoon/o'clock in the evening/o'clock in afternoon/o'clock in evening](.)/(([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]])([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
400004608700713,TELEVID5105_Scanner20,BU0014086421336104011400004608700713,03/04/2025,25/03/2025,4213361040,BU001,Burmese-Tibetan,BU,4086,11,C,0.5743,--impossible--,,NoMatch,D822/03,C
400004626300600,TELEVID5163_Scanner20,NP0130053410329427420400004626300600,10/04/2025,04/04/2025,4103294274,NP013,Indo-Iranian,NP,53,20,C,0.9842,"A, C",,NoMatch,D822/03,B
400004792300061,TELEVID5330_SCANNER14,LK0910001410329427423400004792300061,09/05/2025,01/05/2025,4103294274,LK091,Indo-Iranian,LK,1,23,D,0.9436,"C, D",,NoMatch,D822/03,D
400004862300371,TELEVID5361_Scanner20,IT0880024908413306123400004862300371,15/05/2025,07/05/2025,9084133061,IT088,Romance,IT,24,23,H,0.9988,"D, H",,NoMatch,D822/03,H
400004869100317,TELEVID5383_SCANNER14,CN5190045410329427421400004869100317,15/05/2025,10/05/2025,4103294274,CN519,Chinese,CN,45,21,A,0.6641,"A, B",,NoMatch,D822/03,A
400004884900535,TELEVID5412_SCANNER14,IT071000869619746393400004884900535,16/05/2025,12/05/2025,6961974639,IT071,Romance,IT,8,3,C,0.7561,--impossible--,,NoMatch,D822/03,C
400004923900040,TELEVID5431_SCANNER14,VN0700040696740284913400004923900040,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,40,13,A,0.7057,"A, C",,NoMatch,D822/03,C
400004923900102,TELEVID5431_SCANNER14,VN070010269674028492400004923900102,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,102,2,A,0.8171,"A, C",,NoMatch,D822/03,C
400004923900231,TELEVID5431_SCANNER14,VN0700231696740284916400004923900231,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,231,16,C,0.8083,"A, C",,NoMatch,D822/03,C
400004923900267,TELEVID5431_SCANNER14,VN0700267696740284924400004923900267,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,267,24,B,0.9262,"B, G",,NoMatch,D822/03,B
400004923900355,TELEVID5431_SCANNER14,VN0700355696740284921400004923900355,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,355,21,F,0.7928,"E, F",,NoMatch,D822/03,F
400004923900360,TELEVID5431_SCANNER14,VN0700360696740284917400004923900360,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,360,17,C,0.9383,"B, C",,NoMatch,D822/03,B
400004923900360,TELEVID5431_SCANNER14,VN0700360696740284921400004923900360,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,360,21,E,0.9819,"E, F",,NoMatch,D822/03,F
400004923900360,TELEVID5431_SCANNER14,VN0700360696740284922400004923900360,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,360,22,G,0.4701,"C, G",,NoMatch,D822/03,A
400004923900360,TELEVID5431_SCANNER14,VN0700360696740284925400004923900360,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,360,25,C,0.9842,"A, C",,NoMatch,D822/03,C
400004923900362,TELEVID5431_SCANNER14,VN0700362696740284914400004923900362,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,362,14,B,0.6589,--blank--,,NoMatch,D822/03,A
400004923900363,TELEVID5431_SCANNER14,VN0700363696740284918400004923900363,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,363,18,A,0.9205,"A, C",,NoMatch,D822/03,A
400004923900367,TELEVID5431_SCANNER14,VN0700367696740284917400004923900367,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,367,17,C,0.9747,"B, C",,NoMatch,D822/03,B
400004923900385,TELEVID5431_SCANNER14,VN070038569674028495400004923900385,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,385,5,C,0.4674,"B, C",,NoMatch,D822/03,A
400004923900385,TELEVID5431_SCANNER14,VN0700385696740284915400004923900385,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,385,15,B,0.8481,"A, B",,NoMatch,D822/03,C
400004923900385,TELEVID5431_SCANNER14,VN0700385696740284922400004923900385,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,385,22,A,0.8628,"A, E",,NoMatch,D822/03,A
400004923900385,TELEVID5431_SCANNER14,VN0700385696740284925400004923900385,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,385,25,D,0.5559,"D, F",,NoMatch,D822/03,C
400004923900424,TELEVID5431_SCANNER14,VN0700424696740284918400004923900424,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,424,18,A,0.7287,"A, B",,NoMatch,D822/03,A
400004923900424,TELEVID5431_SCANNER14,VN0700424696740284924400004923900424,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,424,24,B,0.8226,"A, B",,NoMatch,D822/03,B
400005044400703,TELEVID5583_SCANNER14,LK0010050410329427420400005044400703,28/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,50,20,C,0.8879,"A, C",,NoMatch,D822/03,B
400005250000210,TELEVID5894_SCANNER14,IT2670002908413306122400005250000210,10/06/2025,27/05/2025,9084133061,IT267,Romance,IT,2,22,F,0.8897,"E, F",,NoMatch,D822/03,F
400005492300525,TELEVID8072_Scanner20,IT8440007696197463911400005492300525,19/06/2025,12/06/2025,6961974639,IT844,Romance,IT,7,11,B,0.6828,"A, B",,NoMatch,D822/03,B
400005492300529,TELEVID8072_Scanner20,IT8440011696197463922400005492300529,19/06/2025,12/06/2025,6961974639,IT844,Romance,IT,11,22,C,0.906,"B, C",,NoMatch,D822/03,D
400005492300529,TELEVID8072_Scanner20,IT8440011696197463924400005492300529,19/06/2025,12/06/2025,6961974639,IT844,Romance,IT,11,24,B,0.8909,"B, G",,NoMatch,D822/03,B
60000002246900389,TELEVID4880_SCANNER19,MY313500199029176661960000002246900389,03/03/2025,22/02/2025,9902917666,MY313,Malayo,MY,5001,19,C,0.9405,"B, C",,NoMatch,D822/03,B
60000002248800015,TELEVID4883_SCANNER19,CN418138641032942742160000002248800015,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1386,21,A,0.5575,"A, B",,NoMatch,D822/03,A
60000002248801382,TELEVID4883_SCANNER19,CN418152941032942742260000002248801382,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1529,22,E,0.9932,"A, E",,NoMatch,D822/03,G
60000002249300804,TELEVID4884_SCANNER19,CN41810034103294274460000002249300804,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1003,4,C,0.9667,"A, C",,NoMatch,D822/03,C
60000002249300812,TELEVID4884_SCANNER19,CN418101141032942742560000002249300812,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1011,25,D,0.9244,"C, D",,NoMatch,D822/03,F
60000002249300873,TELEVID4884_SCANNER19,CN418145641032942741560000002249300873,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1456,15,B,0.9066,"A, B",,NoMatch,D822/03,B
60000002249301188,TELEVID4884_SCANNER19,CN418156941032942741760000002249301188,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1569,17,C,0.9647,"A, C",,NoMatch,D822/03,C
60000002249301199,TELEVID4884_SCANNER19,CN418158041032942741760000002249301199,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1580,17,C,0.992,"A, C",,NoMatch,D822/03,C
60000002249301215,TELEVID4884_SCANNER19,CN418159641032942741160000002249301215,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1596,11,B,0.8513,"B, C",,NoMatch,D822/03,B
60000002249301355,TELEVID4884_SCANNER19,CN418116941032942741460000002249301355,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1169,14,C,0.9684,"A, C",,NoMatch,D822/03,C
60000002249301376,TELEVID4884_SCANNER19,CN418119041032942742160000002249301376,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1190,21,E,0.9967,"A, E",,NoMatch,D822/03,A
60000002249301423,TELEVID4884_SCANNER19,CN418116541032942741160000002249301423,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1165,11,B,0.5203,"A, B",,NoMatch,D822/03,B
60000002249400934,TELEVID4885_SCANNER19,CN41816034103294274160000002249400934,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1603,1,C,0.9832,"A, C",,NoMatch,D822/03,B
60000002249400934,TELEVID4885_SCANNER19,CN418160341032942742260000002249400934,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1603,22,G,0.9901,"B, G",,NoMatch,D822/03,G
60000002249400938,TELEVID4885_SCANNER19,CN418160741032942742260000002249400938,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1607,22,G,0.9947,"E, G",,NoMatch,D822/03,G
60000002249400944,TELEVID4885_SCANNER19,CN418161341032942742260000002249400944,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1613,22,G,0.986,"E, G",,NoMatch,D822/03,G
60000002249400982,TELEVID4885_SCANNER19,CN41815044103294274260000002249400982,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1504,2,B,0.7906,"A, B",,NoMatch,D822/03,B
60000002249400983,TELEVID4885_SCANNER19,CN41815054103294274260000002249400983,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1505,2,A,0.825,"A, B",,NoMatch,D822/03,B
60000002249400983,TELEVID4885_SCANNER19,CN418150541032942741960000002249400983,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1505,19,A,0.7996,"A, B",,NoMatch,D822/03,C
60000002249401006,TELEVID4885_SCANNER19,CN418152841032942742460000002249401006,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1528,24,E,0.777,"A, E",,NoMatch,D822/03,C
60000002249401038,TELEVID4885_SCANNER19,CN418105341032942741360000002249401038,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1053,13,B,0.9229,"A, B",,NoMatch,D822/03,A
60000002249401049,TELEVID4885_SCANNER19,CN418106441032942741460000002249401049,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1064,14,C,0.888,"A, C",,NoMatch,D822/03,C
60000002249401050,TELEVID4885_SCANNER19,CN418106541032942741760000002249401050,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1065,17,C,0.8773,"A, C",,NoMatch,D822/03,C
60000002249401179,TELEVID4885_SCANNER19,CN418141941032942741160000002249401179,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1419,11,B,0.7701,"B, C",,NoMatch,D822/03,B
60000002249401219,TELEVID4885_SCANNER19,CN418133941032942741160000002249401219,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1339,11,B,0.6847,"A, B",,NoMatch,D822/03,B
60000002249401872,TELEVID4885_SCANNER19,CN418103541032942742160000002249401872,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1035,21,A,0.9323,"A, G",,NoMatch,D822/03,A
60000002252900249,TELEVID4909_SCANNER19,IT275000669619746391260000002252900249,10/03/2025,01/03/2025,6961974639,IT275,Romance,IT,6,12,B,0.7899,"B, C",,NoMatch,D822/03,C
60000002272600435,TELEVID4956_SCANNER19,JP026389522406715132260000002272600435,17/03/2025,10/03/2025,2240671513,JP026,Japanese,JP,3895,22,C,0.9922,"B, C",,NoMatch,D822/03,F
60000002272600563,TELEVID4956_SCANNER19,JP02639862240671513360000002272600563,17/03/2025,10/03/2025,2240671513,JP026,Japanese,JP,3986,3,C,0.6104,--impossible--,,NoMatch,D822/03,A
60000002274500258,TELEVID4958_SCANNER19,JP026417822406715131860000002274500258,17/03/2025,10/03/2025,2240671513,JP026,Japanese,JP,4178,18,B,0.706,"B, C",,NoMatch,D822/03,B
60000002274500272,TELEVID4958_SCANNER19,JP026419222406715132160000002274500272,17/03/2025,10/03/2025,2240671513,JP026,Japanese,JP,4192,21,H,0.9171,"F, H",,NoMatch,D822/03,H
60000002274500384,TELEVID4958_SCANNER19,JP02640482240671513560000002274500384,17/03/2025,10/03/2025,2240671513,JP026,Japanese,JP,4048,5,C,0.9965,"A, C",,NoMatch,D822/03,C
60000002275500827,TELEVID4952_SCANNER19,JP026424322406715131160000002275500827,17/03/2025,10/03/2025,2240671513,JP026,Japanese,JP,4243,11,B,0.7943,"A, B",,NoMatch,D822/03,A
60000002275500854,TELEVID4952_SCANNER19,JP02642702240671513160000002275500854,17/03/2025,10/03/2025,2240671513,JP026,Japanese,JP,4270,1,C,0.5382,"B, C",,NoMatch,D822/03,C
60000002275500854,TELEVID4952_SCANNER19,JP026427022406715131660000002275500854,17/03/2025,10/03/2025,2240671513,JP026,Japanese,JP,4270,16,C,0.8235,"B, C",,NoMatch,D822/03,B
60000002277300555,TELEVID4972_SCANNER19,CN41030954103294274160000002277300555,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,3095,1,C,0.9628,"B, C",,NoMatch,D822/03,B
60000002281700052,TELEVID4971_SCANNER19,CN41020784103294274360000002281700052,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,2078,3,A,0.9442,"A, B",,NoMatch,D822/03,B
60000002281700225,TELEVID4971_SCANNER19,CN410205241032942742160000002281700225,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,2052,21,G,0.9984,"A, G",,NoMatch,D822/03,A
60000002281700936,TELEVID4971_SCANNER19,CN410103341032942742160000002281700936,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,1033,21,G,0.9899,"A, G",,NoMatch,D822/03,A
60000002281700943,TELEVID4971_SCANNER19,CN410104041032942741960000002281700943,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,1040,19,C,0.879,"B, C",,NoMatch,D822/03,C
60000002308800105,TELEVID5183_1_SCANNER19,TN001005169619746391460000002308800105,15/04/2025,09/04/2025,6961974639,TN001,Afro-Asiatic,TN,51,14,C,0.5682,"B, C",,NoMatch,D822/03,A
60000002309200854,TELEVID5187_SCANNER19,CN334100141032942741460000002309200854,15/04/2025,30/03/2025,4103294274,CN334,Chinese,CN,1001,14,C,0.9889,"A, C",,NoMatch,D822/03,C
60000002309200867,TELEVID5187_SCANNER19,CN334101441032942742260000002309200867,15/04/2025,30/03/2025,4103294274,CN334,Chinese,CN,1014,22,G,0.9517,"D, G",,NoMatch,D822/03,G
60000002309500325,TELEVID5188_SCANNER19,CN334105641032942742160000002309500325,15/04/2025,30/03/2025,4103294274,CN334,Chinese,CN,1056,21,E,0.9435,"E, F",,NoMatch,D822/03,A
60000002309500329,TELEVID5188_SCANNER19,CN334106041032942742260000002309500329,15/04/2025,30/03/2025,4103294274,CN334,Chinese,CN,1060,22,G,0.9984,"E, G",,NoMatch,D822/03,G
