scan_id,batch_name,UID,scan_date,exam_date,version_number,centre_number,Language group,Prefix centre,candidate_number,question_number,Published,confidence,Captured,Question type,1_Published vs Captured,PoS,ANSWER Key
60000002249401171,TELEVID4885_SCANNER19,CN418141141032942741260000002249401171,05/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1411,12,B,0.5276,C,,NoMatch,D822/03,A
60000002277300287,TELEVID4972_SCANNER19,CN410323041032942742060000002277300287,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,3230,20,A,0.5989,B,,NoMatch,D822/03,B
60000002277300302,TELEVID4972_SCANNER19,CN41032454103294274460000002277300302,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,3245,4,B,0.8461,C,,NoMatch,D822/03,C
60000002277300302,TELEVID4972_SCANNER19,CN410324541032942741260000002277300302,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,3245,12,B,0.6994,C,,NoMatch,D822/03,A
60000002277300525,TELEVID4972_SCANNER19,CN410003741032942742060000002277300525,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,37,20,B,0.5955,C,,NoMatch,D822/03,B
60000002281700520,TELEVID4971_SCANNER19,CN410106541032942741560000002281700520,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,1065,15,B,0.5304,C,,NoMatch,D822/03,B
60000002281700521,TELEVID4971_SCANNER19,CN410106641032942742060000002281700521,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,1066,20,B,0.5913,C,,NoMatch,D822/03,B
60000002281700926,TELEVID4971_SCANNER19,CN410102341032942741360000002281700926,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,1023,13,A,0.7263,B,,NoMatch,D822/03,A
60000002281700943,TELEVID4971_SCANNER19,CN410104041032942741160000002281700943,18/03/2025,08/03/2025,4103294274,CN410,Chinese,CN,1040,11,B,0.8487,C,,NoMatch,D822/03,B
60000002367700104,TELEVID5300_SCANNER19,MA220001569619746391160000002367700104,01/05/2025,27/04/2025,6961974639,MA220,Afro-Asiatic,MA,15,11,B,0.6508,C,,NoMatch,D822/03,B
60000002420801329,TELEVID5317_1_SCANNER18,IT304000890841330611160000002420801329,10/05/2025,29/04/2025,9084133061,IT304,Romance,IT,8,11,B,0.5519,C,,NoMatch,D822/03,C
60000002720200494,TELEVID5578_SCANNER18,LK001027541032942741160000002720200494,28/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,275,11,B,0.8063,C,,NoMatch,D822/03,B
60000002850500209,TELEVID5853_SCANNER18,IT036002469619746391160000002850500209,06/06/2025,29/05/2025,6961974639,IT036,Romance,IT,24,11,B,0.7714,C,,NoMatch,D822/03,B
60000002918500047,TELEVID5914_SCANNER18,MM02500314213361040760000002918500047,10/06/2025,19/05/2025,4213361040,MM025,Burmese-Tibetan,MM,31,7,6,0.5503,G,,NoMatch,D822/03,[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])(([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])(([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]])([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])(([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]])([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;](([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]]))(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])(([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]])([-/ ])[o'clock/o'clock in the afternoon/o'clock in the evening/o'clock in afternoon/o'clock in evening](.)/(([0/O/o])[[0/O/o]/[[0/O/o]/[O/nought/o/zero]]])([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[18/[18/eighteen]/([0/O/o])6/[6/[06/six]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000002970900174,TELEVID6042_SCANNER18,BG005000883789450002060000002970900174,13/06/2025,07/06/2025,8378945000,BG005,Slavic,BG,8,20,B,0.8372,C,,NoMatch,D822/03,C
60000002983000158,TELEVID6056_SCANNER18,IT955003169619746391660000002983000158,14/06/2025,30/05/2025,6961974639,IT955,Romance,IT,31,16,B,0.5498,C,,NoMatch,D822/03,B
60000003044400293,TELEVID8003_SCANNER18,IT20700326961974639360000003044400293,18/06/2025,05/06/2025,6961974639,IT207,Romance,IT,32,3,C,0.8377,B,,NoMatch,D822/03,C
60000003050000667,TELEVID6099_SCANNER18,GE002002341032942742060000003050000667,18/06/2025,01/06/2025,4103294274,GE002,Others,GE,23,20,B,0.8163,C,,NoMatch,D822/03,B
60000003053000012,TELEVID8044_SCANNER19,CH001700469975392721160000003053000012,18/06/2025,14/06/2025,6997539272,CH001,Germanic,CH,7004,11,B,0.5466,C,,NoMatch,D822/03,B
60000003105300470,televid8164_SCANNER19,GR005002441032942741660000003105300470,23/06/2025,14/06/2025,4103294274,GR005,Greek,GR,24,16,B,0.6351,C,,NoMatch,D822/03,B
300003709200308,TELEVID5075_SCANNER12,MA017105144433578083300003709200308,28/03/2025,22/03/2025,4443357808,MA017,Afro-Asiatic,MA,1051,3,B,0.5242,C,,NoMatch,D432/01,B
300003710000112,TELEVID5069_SCANNER12,DE299508744433578083300003710000112,28/03/2025,22/03/2025,4443357808,DE299,Germanic,DE,5087,3,B,0.5821,C,,NoMatch,D432/01,B
300003710000112,TELEVID5069_SCANNER12,DE299508744433578087300003710000112,28/03/2025,22/03/2025,4443357808,DE299,Germanic,DE,5087,7,B,0.5808,C,,NoMatch,D432/01,C
300003710000116,TELEVID5069_SCANNER12,DE299509144433578083300003710000116,28/03/2025,22/03/2025,4443357808,DE299,Germanic,DE,5091,3,B,0.5838,C,,NoMatch,D432/01,B
300003712300117,TELEVID5074_SCANNER12,MA017108844433578087300003712300117,28/03/2025,22/03/2025,4443357808,MA017,Afro-Asiatic,MA,1088,7,B,0.5456,D,,NoMatch,D432/01,C
300003712300150,TELEVID5074_SCANNER12,MA017115644433578083300003712300150,28/03/2025,22/03/2025,4443357808,MA017,Afro-Asiatic,MA,1156,3,B,0.6104,C,,NoMatch,D432/01,B
300003717100627,TELEVID5111_SCANNER13,CN334300744433578087300003717100627,02/04/2025,22/03/2025,4443357808,CN334,Chinese,CN,3007,7,B,0.5373,C,,NoMatch,D432/01,C
300003717100645,TELEVID5111_SCANNER13,CN334302544433578083300003717100645,02/04/2025,22/03/2025,4443357808,CN334,Chinese,CN,3025,3,B,0.8353,C,,NoMatch,D432/01,B
300003717300407,TELEVID5096_SCANNER13,CN994400244433578081300003717300407,02/04/2025,22/03/2025,4443357808,CN994,Chinese,CN,4002,1,B,0.591,C,,NoMatch,D432/01,C
300003717300412,TELEVID5096_SCANNER13,CN994400744433578087300003717300412,02/04/2025,22/03/2025,4443357808,CN994,Chinese,CN,4007,7,B,0.6248,C,,NoMatch,D432/01,C
300003718500012,TELEVID5086_SCANNER13,MA017146944433578087300003718500012,02/04/2025,22/03/2025,4443357808,MA017,Afro-Asiatic,MA,1469,7,B,0.6803,C,,NoMatch,D432/01,C
300003719300103,TELEVID5098_SCANNER13,CN9941005444335780834300003719300103,02/04/2025,22/03/2025,4443357808,CN994,Chinese,CN,1005,34,B,0.7531,C,,NoMatch,D432/01,D
300003719300105,TELEVID5098_SCANNER13,CN994100744433578083300003719300105,02/04/2025,22/03/2025,4443357808,CN994,Chinese,CN,1007,3,B,0.7352,C,,NoMatch,D432/01,B
300003719300106,TELEVID5098_SCANNER13,CN994100844433578083300003719300106,02/04/2025,22/03/2025,4443357808,CN994,Chinese,CN,1008,3,B,0.7062,C,,NoMatch,D432/01,B
300003719300128,TELEVID5098_SCANNER13,CN9941030444335780834300003719300128,02/04/2025,22/03/2025,4443357808,CN994,Chinese,CN,1030,34,B,0.5077,C,,NoMatch,D432/01,D
300003719300131,TELEVID5098_SCANNER13,CN994103344433578087300003719300131,02/04/2025,22/03/2025,4443357808,CN994,Chinese,CN,1033,7,B,0.7763,C,,NoMatch,D432/01,C
300004075200301,TELEVID5517_SCANNER13,GR806103962813127687300004075200301,23/05/2025,18/05/2025,6281312768,GR806,Greek,GR,1039,7,B,0.5709,C,,NoMatch,D432/01,B
300004127700450,TELEVID5576_SCANNER12,GR118713662813127687300004127700450,27/05/2025,18/05/2025,6281312768,GR118,Greek,GR,7136,7,B,0.8158,C,,NoMatch,D432/01,B
300004147600390,TELEVID5616_SCANNER12,GR0050016628131276832300004147600390,28/05/2025,18/05/2025,6281312768,GR005,Greek,GR,16,32,B,0.6316,C,,NoMatch,D432/01,D
300004147600469,TELEVID5616_SCANNER12,GR005009562813127684300004147600469,28/05/2025,18/05/2025,6281312768,GR005,Greek,GR,95,4,B,0.7125,C,,NoMatch,D432/01,B
300004147600663,TELEVID5616_SCANNER12,GR005069862813127687300004147600663,28/05/2025,18/05/2025,6281312768,GR005,Greek,GR,698,7,B,0.7082,C,,NoMatch,D432/01,B
300004214300729,TELEVID5562_1_SCANNER12,GR118650862813127683300004214300729,02/06/2025,18/05/2025,6281312768,GR118,Greek,GR,6508,3,C,0.6824,D,,NoMatch,D432/01,A
300004214300864,TELEVID5562_1_SCANNER12,GR118754362813127687300004214300864,02/06/2025,18/05/2025,6281312768,GR118,Greek,GR,7543,7,B,0.8357,C,,NoMatch,D432/01,B
300004214300905,TELEVID5562_1_SCANNER12,GR118822962813127687300004214300905,02/06/2025,18/05/2025,6281312768,GR118,Greek,GR,8229,7,B,0.7291,C,,NoMatch,D432/01,B
300004297900230,TELEVID5840_SCANNER12,TR003032563896179227300004297900230,05/06/2025,31/05/2025,6389617922,TR003,Turkic,TR,325,7,B,0.766,C,,NoMatch,D432/01,C
300004304000264,TELEVID5848_SCANNER12,TR0030258638961792234300004304000264,06/06/2025,31/05/2025,6389617922,TR003,Turkic,TR,258,34,B,0.6666,C,,NoMatch,D432/01,D
300004386200809,TELEVID5985_SCANNER12,TR003006163896179223300004386200809,12/06/2025,31/05/2025,6389617922,TR003,Turkic,TR,61,3,B,0.6615,C,,NoMatch,D432/01,B
300004393100117,TELEVID6001_SCANNER13,TR020105663896179227300004393100117,12/06/2025,31/05/2025,6389617922,TR020,Turkic,TR,1056,7,B,0.6875,C,,NoMatch,D432/01,C
300004503100028,TELEVID8008_SCANNER12,TR0030012638961792234300004503100028,19/06/2025,31/05/2025,6389617922,TR003,Turkic,TR,12,34,C,0.6597,D,,NoMatch,D432/01,D
300004504500762,TELEVID8006_SCANNER12,TR0030119638961792234300004504500762,19/06/2025,31/05/2025,6389617922,TR003,Turkic,TR,119,34,B,0.5741,C,,NoMatch,D432/01,D
300004504500823,TELEVID8006_SCANNER12,TR003023263896179227300004504500823,19/06/2025,31/05/2025,6389617922,TR003,Turkic,TR,232,7,B,0.4911,D,,NoMatch,D432/01,C
300004504500826,TELEVID8006_SCANNER12,TR003023563896179223300004504500826,19/06/2025,31/05/2025,6389617922,TR003,Turkic,TR,235,3,B,0.7916,C,,NoMatch,D432/01,B
300004556900455,TELEVID8211_SCANNER13,ES0984021727712576834300004556900455,24/06/2025,21/06/2025,7277125768,ES098,Romance,ES,4021,34,B,0.5252,C,,NoMatch,D432/01,D
300004560100572,TELEVID8225_SCANNER13,ES383025272771257687300004560100572,25/06/2025,21/06/2025,7277125768,ES383,Romance,ES,252,7,B,0.7757,C,,NoMatch,D432/01,C
300004561600021,TELEVID8242_SCANNER13,IT250001172771257684300004561600021,25/06/2025,21/06/2025,7277125768,IT250,Romance,IT,11,4,B,0.5109,C,,NoMatch,D432/01,B
300004561600025,TELEVID8242_SCANNER13,IT250001572771257684300004561600025,25/06/2025,21/06/2025,7277125768,IT250,Romance,IT,15,4,B,0.7436,C,,NoMatch,D432/01,B
300004561700520,TELEVID8240_SCANNER13,IT111000772771257683300004561700520,25/06/2025,21/06/2025,7277125768,IT111,Romance,IT,7,3,B,0.522,C,,NoMatch,D432/01,C
300004571000189,TELEVID8255_SCANNER12,IT017600572771257687300004571000189,25/06/2025,21/06/2025,7277125768,IT017,Romance,IT,6005,7,B,0.7212,C,,NoMatch,D432/01,C
300004571500169,TELEVID8258_SCANNER13,ES434009072771257684300004571500169,25/06/2025,21/06/2025,7277125768,ES434,Romance,ES,90,4,B,0.6519,C,,NoMatch,D432/01,B
300004573100310,TELEVID8251_SCANNER12,ES7500107727712576832300004573100310,25/06/2025,21/06/2025,7277125768,ES750,Romance,ES,107,32,B,0.6387,C,,NoMatch,D432/01,B
300004573100344,TELEVID8251_SCANNER12,ES750014572771257684300004573100344,25/06/2025,21/06/2025,7277125768,ES750,Romance,ES,145,4,B,0.5705,C,,NoMatch,D432/01,B
300004573300011,TELEVID8262_SCANNER12,IT240401172771257687300004573300011,25/06/2025,21/06/2025,7277125768,IT240,Romance,IT,4011,7,B,0.8058,C,,NoMatch,D432/01,C
300004575900488,TELEVID8274_SCANNER12,ES4380180727712576834300004575900488,25/06/2025,21/06/2025,7277125768,ES438,Romance,ES,180,34,B,0.4945,C,,NoMatch,D432/01,D
300004589700540,TELEVID8279_SCANNER12,CZ003104972771257683300004589700540,26/06/2025,21/06/2025,7277125768,CZ003,Slavic,CZ,1049,3,C,0.8154,B,,NoMatch,D432/01,C
300004589700540,TELEVID8279_SCANNER12,CZ0031049727712576834300004589700540,26/06/2025,21/06/2025,7277125768,CZ003,Slavic,CZ,1049,34,B,0.6979,C,,NoMatch,D432/01,D
300004591100110,TELEVID6134_SCANNER13,ES065611072771257687300004591100110,26/06/2025,21/06/2025,7277125768,ES065,Romance,ES,6110,7,C,0.6495,B,,NoMatch,D432/01,C
300004591100398,TELEVID6134_SCANNER13,TN001001472771257684300004591100398,26/06/2025,21/06/2025,7277125768,TN001,Afro-Asiatic,TN,14,4,B,0.7079,C,,NoMatch,D432/01,B
300004591100402,TELEVID6134_SCANNER13,TN001001872771257687300004591100402,26/06/2025,21/06/2025,7277125768,TN001,Afro-Asiatic,TN,18,7,B,0.7709,C,,NoMatch,D432/01,C
300004591300832,TELEVID8302_SCANNER12,ES040221772771257681300004591300832,26/06/2025,21/06/2025,7277125768,ES040,Romance,ES,2217,1,B,0.6418,C,,NoMatch,D432/01,D
300004591900070,TELEVID6133_SCANNER12,ES4240221727712576834300004591900070,26/06/2025,21/06/2025,7277125768,ES424,Romance,ES,221,34,B,0.7811,C,,NoMatch,D432/01,D
300004592800458,TELEVID8290_SCANNER13,PL277005572771257687300004592800458,26/06/2025,21/06/2025,7277125768,PL277,Slavic,PL,55,7,B,0.7809,C,,NoMatch,D432/01,C
300004592800459,TELEVID8290_SCANNER13,PL277005672771257684300004592800459,26/06/2025,21/06/2025,7277125768,PL277,Slavic,PL,56,4,B,0.5635,C,,NoMatch,D432/01,B
300004593200321,TELEVID8265_SCANNER13,IT460002272771257684300004593200321,26/06/2025,21/06/2025,7277125768,IT460,Romance,IT,22,4,B,0.6717,C,,NoMatch,D432/01,B
300004594700444,TELEVID6129_SCANNER12,PL002116072771257687300004594700444,26/06/2025,21/06/2025,7277125768,PL002,Slavic,PL,1160,7,B,0.8153,C,,NoMatch,D432/01,C
300004597400041,TELEVID8310_SCANNER13,LK001017072771257684300004597400041,27/06/2025,21/06/2025,7277125768,LK001,Indo-Iranian,LK,170,4,B,0.5822,C,,NoMatch,D432/01,B
300004599300552,TELEVID6127_SCANNER13,LK001014872771257687300004599300552,27/06/2025,21/06/2025,7277125768,LK001,Indo-Iranian,LK,148,7,B,0.636,C,,NoMatch,D432/01,C
300004605900248,TELEVID8312_SCANNER13,TN001011472771257687300004605900248,30/06/2025,21/06/2025,7277125768,TN001,Afro-Asiatic,TN,114,7,B,0.4968,C,,NoMatch,D432/01,C
300004606600526,TELEVID6162_SCANNER13,IT3260014727712576834300004606600526,30/06/2025,21/06/2025,7277125768,IT326,Romance,IT,14,34,B,0.5098,C,,NoMatch,D432/01,D
300004617600100,TELEVID6237_SCANNER12,ES4470043727712576834300004617600100,03/07/2025,21/06/2025,7277125768,ES447,Romance,ES,43,34,B,0.7812,C,,NoMatch,D432/01,D
300004617600150,TELEVID6237_SCANNER12,ES447009372771257687300004617600150,03/07/2025,21/06/2025,7277125768,ES447,Romance,ES,93,7,B,0.7952,C,,NoMatch,D432/01,C
300004618300147,TELEVID6245_SCANNER12,PL162000372771257687300004618300147,03/07/2025,21/06/2025,7277125768,PL162,Slavic,PL,3,7,B,0.5333,C,,NoMatch,D432/01,C
300004620600692,TELEVID6251_SCANNER12,IT160000472771257684300004620600692,03/07/2025,21/06/2025,7277125768,IT160,Romance,IT,4,4,B,0.5513,C,,NoMatch,D432/01,B
300004620800620,TELEVID6250_SCANNER12,ES637001285712278863300004620800620,03/07/2025,28/06/2025,8571227886,ES637,Romance,ES,12,3,B,0.7813,C,,NoMatch,D432/01,A
300004622501028,TELEVID6264_SCANNER12,ES391706185712278863300004622501028,03/07/2025,28/06/2025,8571227886,ES391,Romance,ES,7061,3,B,0.66,C,,NoMatch,D432/01,A
300004623000572,TELEVID6270_SCANNER13,IT282003285712278864300004623000572,04/07/2025,28/06/2025,8571227886,IT282,Romance,IT,32,4,A,0.5139,B,,NoMatch,D432/01,B
300004623200358,TELEVID6261_SCANNER13,ES750017485712278864300004623200358,04/07/2025,28/06/2025,8571227886,ES750,Romance,ES,174,4,A,0.6634,B,,NoMatch,D432/01,B
300004623200360,TELEVID6261_SCANNER13,ES750017685712278863300004623200360,04/07/2025,28/06/2025,8571227886,ES750,Romance,ES,176,3,B,0.5693,C,,NoMatch,D432/01,A
300004623200416,TELEVID6261_SCANNER13,ES7500252857122788634300004623200416,04/07/2025,28/06/2025,8571227886,ES750,Romance,ES,252,34,B,0.5189,C,,NoMatch,D432/01,B
300004623400539,TELEVID6265_SCANNER13,IT282005885712278864300004623400539,04/07/2025,28/06/2025,8571227886,IT282,Romance,IT,58,4,B,0.5587,C,,NoMatch,D432/01,B
300004627300440,TELEVID6304_SCANNER13,ES850541585712278863300004627300440,08/07/2025,28/06/2025,8571227886,ES850,Romance,ES,5415,3,B,0.6206,C,,NoMatch,D432/01,A
300004627800081,TELEVID6312_SCANNER13,ES815420785712278863300004627800081,08/07/2025,28/06/2025,8571227886,ES815,Romance,ES,4207,3,B,0.5068,C,,NoMatch,D432/01,A
300004627800198,TELEVID6312_SCANNER13,ES8150561857122788634300004627800198,08/07/2025,28/06/2025,8571227886,ES815,Romance,ES,561,34,B,0.5511,C,,NoMatch,D432/01,B
300004632300016,TELEVID8328_SCANNER12,ES378008185712278861300004632300016,10/07/2025,28/06/2025,8571227886,ES378,Romance,ES,81,1,B,0.7558,C,,NoMatch,D432/01,B
300004632300138,TELEVID8328_SCANNER12,ES447000585712278863300004632300138,10/07/2025,28/06/2025,8571227886,ES447,Romance,ES,5,3,B,0.8126,C,,NoMatch,D432/01,A
400004589600318,TELEVID5025_Scanner20,MA013011244433578087400004589600318,26/03/2025,22/03/2025,4443357808,MA013,Afro-Asiatic,MA,112,7,C,0.6292,D,,NoMatch,D432/01,C
400004589600323,TELEVID5025_Scanner20,MA013011744433578081400004589600323,26/03/2025,22/03/2025,4443357808,MA013,Afro-Asiatic,MA,117,1,B,0.4999,C,,NoMatch,D432/01,C
400004589800047,TELEVID5030_Scanner20,CH055032344433578081400004589800047,26/03/2025,22/03/2025,4443357808,CH055,Germanic,CH,323,1,B,0.5595,C,,NoMatch,D432/01,C
400004589800267,TELEVID5030_Scanner20,CH055001144433578083400004589800267,26/03/2025,22/03/2025,4443357808,CH055,Germanic,CH,11,3,B,0.5277,C,,NoMatch,D432/01,B
400004589800280,TELEVID5030_Scanner20,CH055002444433578083400004589800280,26/03/2025,22/03/2025,4443357808,CH055,Germanic,CH,24,3,B,0.5236,C,,NoMatch,D432/01,B
400004590000769,TELEVID5023_Scanner20,DE073103144433578083400004590000769,26/03/2025,22/03/2025,4443357808,DE073,Germanic,DE,1031,3,B,0.827,D,,NoMatch,D432/01,B
400004590000769,TELEVID5023_Scanner20,DE073103144433578087400004590000769,26/03/2025,22/03/2025,4443357808,DE073,Germanic,DE,1031,7,C,0.3945,D,,NoMatch,D432/01,C
400004592500227,TELEVID5024_Scanner20,CH001250844433578083400004592500227,26/03/2025,22/03/2025,4443357808,CH001,Germanic,CH,2508,3,B,0.7434,C,,NoMatch,D432/01,B
400004592700299,TELEVID5029_Scanner20,CH188001444433578081400004592700299,26/03/2025,22/03/2025,4443357808,CH188,Germanic,CH,14,1,B,0.5718,C,,NoMatch,D432/01,C
400004592700299,TELEVID5029_Scanner20,CH188001444433578083400004592700299,26/03/2025,22/03/2025,4443357808,CH188,Germanic,CH,14,3,B,0.5247,C,,NoMatch,D432/01,B
400004592700316,TELEVID5029_Scanner20,CH188003144433578087400004592700316,26/03/2025,22/03/2025,4443357808,CH188,Germanic,CH,31,7,B,0.6975,C,,NoMatch,D432/01,C
400004597400518,TELEVID5091_Scanner20,TN001000444433578087400004597400518,01/04/2025,22/03/2025,4443357808,TN001,Afro-Asiatic,TN,4,7,B,0.7704,C,,NoMatch,D432/01,C
400004597600738,TELEVID5049_Scanner20,CN418305944433578084400004597600738,01/04/2025,22/03/2025,4443357808,CN418,Chinese,CN,3059,4,B,0.6279,C,,NoMatch,D432/01,D
400004597600739,TELEVID5049_Scanner20,CN4183060444335780834400004597600739,01/04/2025,22/03/2025,4443357808,CN418,Chinese,CN,3060,34,B,0.7833,C,,NoMatch,D432/01,D
400004598600207,TELEVID5043_Scanner20,DE004300444433578083400004598600207,01/04/2025,22/03/2025,4443357808,DE004,Germanic,DE,3004,3,B,0.7454,C,,NoMatch,D432/01,B
400004598600617,TELEVID5043_Scanner20,DE004310544433578083400004598600617,01/04/2025,22/03/2025,4443357808,DE004,Germanic,DE,3105,3,B,0.6334,C,,NoMatch,D432/01,B
400004599000708,TELEVID5092_Scanner20,CN4104003444335780834400004599000708,01/04/2025,22/03/2025,4443357808,CN410,Chinese,CN,4003,34,B,0.7267,C,,NoMatch,D432/01,D
400004599000713,TELEVID5092_Scanner20,CN410400844433578081400004599000713,01/04/2025,22/03/2025,4443357808,CN410,Chinese,CN,4008,1,B,0.5244,C,,NoMatch,D432/01,C
