scan_id,batch_name,UID,scan_date,exam_date,version_number,centre_number,Language group,Prefix centre,candidate_number,question_number,Published,confidence,Captured,Question type,1_Published vs Captured,PoS,ANSWER Key
400004923900424,TELEVID5431_SCANNER14,VN070042469674028496400004923900424,19/05/2025,11/05/2025,6967402849,VN070,Austro-Asiatic,VN,424,6,"4,15",0.4854,475,,NoMatch,D822/03,"[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )[5[0/O/o]/[5[0/O/o]/fifty]]( )([p/pence])( )(.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)( )[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )[5[0/O/o]/[5[0/O/o]/fifty]]( )[p/pence]( )(.)/([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][5[(0)/O/o]/[5[0/O/o]/fifty]](.)/[3/[3/[03/three]]][&/+/,/-/./:/;/and/ ][5[(0)/O/o]/[5[0/O/o]/fifty]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))(.)/[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][5[0/O/o]/[5[0/O/o]/fifty]]( )(.)/[3/[3/[03/three]]]( )[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[&/+/,/-/./:/;/and/ ][5[0/O/o]/[5[0/O/o]/fifty]]( )([p/pence])(.)/([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))([&/+/,/-/./:/;/and/ ])[5[(0)/O/o]/[5[0/O/o]/fifty]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))(.)/[3/[3/[03/three]]][&/+/,/-/./:/;/and/ ][5[0/O/o]/[5[0/O/o]/fifty]]( )(.)/[3/[3/[03/three]]]( )[5[0/O/o]/[5[0/O/o]/fifty]]( )[p/pence](.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][5[(0)/O/o]/[5[0/O/o]/fifty]]([p/pence])(.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][5[(0)/O/o]/[5[0/O/o]/fifty]]([p/pence])(.)/[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )([and/&/+/'n'/'n/n'/n])( )[,5/,50/.5/.50/.five/0.5 of/0.5 of a/1~/2/1~/2 a/1~/2 of/1~/2 of 1/1~/2 of a/1~/2 of one/5~/10/5~/10 of/5~/10 of 1/5~/10 of a/5~/10 of one/a 1~/2/a half/a half of/a half of 1/a half of a/a half of one/an half of/an half of 1/an half of a/an half of one/five tenths/five tenths of/five tenths of 1/five tenths of a/five tenths of one/half/half a/half of/half of 1/half of a/half of one/one half of/one half of 1/one half of a/one half of one/point 5/point five/point5](.)"
400004979800225,TELEVID5527_SCANNER14,CZ0030002872099164110400004979800225,23/05/2025,21/05/2025,8720991641,CZ003,Slavic,CZ,2,10,"3,75",0.6559,3758,,NoMatch,D822/03,"[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )[75/[seventy([-/ ])[5/[05/five]]/75]]( )([p/pence])( )(.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)( )[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )[75/[seventy([-/ ])[5/[05/five]]/75]]( )[p/pence]( )(.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][75/[seventy([-/ ])[5/[05/five]]/75]]([p/pence])(.)/([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][75/[seventy([-/ ])[5/[05/five]]/75]](.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][75/[seventy([-/ ])[5/[05/five]]/75]]([p/pence])(.)/[3/[3/[03/three]]][&/+/,/-/./:/;/and/ ][75/[seventy([-/ ])[5/[05/five]]/75]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))(.)/[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][75/[seventy([-/ ])[5/[05/five]]/75]]( )(.)/[3/[3/[03/three]]]( )[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[&/+/,/-/./:/;/and/ ][75/[seventy([-/ ])[5/[05/five]]/75]]( )([p/pence])(.)/([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))([&/+/,/-/./:/;/and/ ])[75/[seventy([-/ ])[5/[05/five]]/75]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))(.)/[3/[3/[03/three]]][&/+/,/-/./:/;/and/ ][75/[seventy([-/ ])[5/[05/five]]/75]]( )(.)/[3/[3/[03/three]]]( )[75/[seventy([-/ ])[5/[05/five]]/75]]( )[p/pence](.)/[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )([and/&/+/'n'/'n/n'/n])( )[.75/.seven five/3 quarter a/3 quarter of/3 quarter of 1/3 quarter of a/3 quarter of one/3 quarters a/3 quarters of/3 quarters of 1/3 quarters of a/3 quarters of one/3~/4/3~/4 of/3~/4 of 1/3~/4 of a/3~/4 of one/a 3~/4/a three quarter/a three quarters/point 75/point seven five/point75/three quarter/three quarter a/three quarter of/three quarter of 1/three quarter of a/three quarter of one/three quarters/three quarters a/three quarters of/three quarters of 1/three quarters of a/three quarters of one](.)"
400004979900549,TELEVID5539_SCANNER14,LY009004372959695619400004979900549,23/05/2025,10/05/2025,7295969561,LY009,Afro-Asiatic,LY,43,9,4:30,0.5381,U:30,,NoMatch,D822/03,[16/[16/sixteen]/([0/O/o])4/[4/[04/four]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[3[0/O/o]/[3[0/O/o]/thirty]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[16/[16/sixteen]/([0/O/o])4/[4/[04/four]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[3[0/O/o]/[3[0/O/o]/thirty]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[3[0/O/o]/[3[0/O/o]/thirty]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[16/[16/sixteen]/([0/O/o])4/[4/[04/four]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[16/[16/sixteen]/([0/O/o])4/[4/[04/four]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[3[0/O/o]/[3[0/O/o]/thirty]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[half/1~/2]([-/ ])([past/after/of])([-/ ])[16/[16/sixteen]/([0/O/o])4/[4/[04/four]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
400004980700444,TELEVID5541_SCANNER14,LY0090009729596956110400004980700444,23/05/2025,10/05/2025,7295969561,LY009,Afro-Asiatic,LY,9,10,TUESDAY,0.6435,TUES DAY,,NoMatch,D822/03,[tuesday/tu/tue/tues](s)
400004983200539,TELEVID5531_SCANNER14,IT209000469619746397400004983200539,23/05/2025,17/05/2025,6961974639,IT209,Romance,IT,4,7,WENSDAY,0.6014,VENSOHY,,NoMatch,D822/03,[Wednesday/We/Wed/Weds/Wendnesday/Wendsday/Wenesday/Wensday]
400004983200539,TELEVID5531_SCANNER14,IT209000469619746398400004983200539,23/05/2025,17/05/2025,6961974639,IT209,Romance,IT,4,8,3:25 P.M,0.7127,3:25 PM,,NoMatch,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
400004983200539,TELEVID5531_SCANNER14,IT209000469619746399400004983200539,23/05/2025,17/05/2025,6961974639,IT209,Romance,IT,4,9,DOCHIATN,0.4421,DOCHATN,,NoMatch,D822/03,docherty
400004983200552,TELEVID5531_SCANNER14,IT209001769619746398400004983200552,23/05/2025,17/05/2025,6961974639,IT209,Romance,IT,17,8,3:25 P.M.,0.7721,3:25 (P.M.),,NoMatch,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
400004983200552,TELEVID5531_SCANNER14,IT209001769619746399400004983200552,23/05/2025,17/05/2025,6961974639,IT209,Romance,IT,17,9,MISS DOCHEATY,0.4769,(MISS) DOCHEATY,,NoMatch,D822/03,docherty
400004983200552,TELEVID5531_SCANNER14,IT2090017696197463910400004983200552,23/05/2025,17/05/2025,6961974639,IT209,Romance,IT,17,10,16 JUNE,0.7787,(16) JUNE,,NoMatch,D822/03,"(the )[16/16nd/16rd/16st/16th/sixteen/sixteenth]([,/-/./~// of / ])[6/06/6th/Jun/Jun./June/six/sixth/vi](.)/(the )[6/06/6th/Jun/Jun./June/six/sixth/vi]([,/-/./~// /the ])[16/16nd/16rd/16st/16th/sixteen/sixteenth](.)/(the )[16nd/16rd/16st/16th/sixteenth] of the [6th/sixth](.)"
400005034600647,TELEVID5553_SCANNER14,IT032000769619746398400005034600647,27/05/2025,17/05/2025,6961974639,IT032,Romance,IT,7,8,3:35,0.795,3.35,,NoMatch,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
400005044400740,TELEVID5583_SCANNER14,LK001008741032942746400005044400740,28/05/2025,17/05/2025,4103294274,LK001,Indo-Iranian,LK,87,6,STORM,0.5461,STOAM,,NoMatch,D822/03,storm
400005052100256,TELEVID5606_SCANNER14,IT844006990841330618400005052100256,28/05/2025,23/05/2025,9084133061,IT844,Romance,IT,69,8,11 JULY,0.1606,PT JULY,,NoMatch,D822/03,"(the )[7/07/7th/Jul/Jul./July/seven/seventh/vii]([,/-/./~// /the ])[11/11th/eleven/eleventh](.)/(the )[11th/eleventh] of the [7th/seventh](.)/(the )[11/11th/eleven/eleventh]([,/-/./~// of / ])[7/07/7th/Jul/Jul./July/seven/seventh/vii](.)"
400005052100259,TELEVID5606_SCANNER14,IT844007290841330618400005052100259,28/05/2025,23/05/2025,9084133061,IT844,Romance,IT,72,8,21ST OF JULY,0.329,21 ST LEGS,,NoMatch,D822/03,"(the )[7/07/7th/Jul/Jul./July/seven/seventh/vii]([,/-/./~// /the ])[11/11th/eleven/eleventh](.)/(the )[11th/eleventh] of the [7th/seventh](.)/(the )[11/11th/eleven/eleventh]([,/-/./~// of / ])[7/07/7th/Jul/Jul./July/seven/seventh/vii](.)"
400005052100259,TELEVID5606_SCANNER14,IT8440072908413306110400005052100259,28/05/2025,23/05/2025,9084133061,IT844,Romance,IT,72,10,SIMY,0.827,SIMU,,NoMatch,D822/03,[photograph/foto/fotograph/photo/photographe](s)
400005052100494,TELEVID5606_SCANNER14,IT0600311696197463910400005052100494,28/05/2025,24/05/2025,6961974639,IT060,Romance,IT,311,10,16TH JUNE,0.5783,76TH JUNE,,NoMatch,D822/03,"(the )[16/16nd/16rd/16st/16th/sixteen/sixteenth]([,/-/./~// of / ])[6/06/6th/Jun/Jun./June/six/sixth/vi](.)/(the )[6/06/6th/Jun/Jun./June/six/sixth/vi]([,/-/./~// /the ])[16/16nd/16rd/16st/16th/sixteen/sixteenth](.)/(the )[16nd/16rd/16st/16th/sixteenth] of the [6th/sixth](.)"
400005052400124,TELEVID5597_SCANNER14,DE175000269975392727400005052400124,28/05/2025,23/05/2025,6997539272,DE175,Germanic,DE,2,7,LAPTOP,0.4667,PLAPTOP,,NoMatch,D822/03,laptop(s)
400005052400124,TELEVID5597_SCANNER14,DE1750002699753927210400005052400124,28/05/2025,23/05/2025,6997539272,DE175,Germanic,DE,2,10,WISLIY LONDON,0.5938,WILLILY LONDON,,NoMatch,D822/03,wisley
400005052400125,TELEVID5597_SCANNER14,DE175000369975392727400005052400125,28/05/2025,23/05/2025,6997539272,DE175,Germanic,DE,3,7,LAPTOP,0.738,LAPROP,,NoMatch,D822/03,laptop(s)
400005052400127,TELEVID5597_SCANNER14,DE175000569975392726400005052400127,28/05/2025,23/05/2025,6997539272,DE175,Germanic,DE,5,6,BAND,0.7652,IRAND,,NoMatch,D822/03,band(s)
400005052400128,TELEVID5597_SCANNER14,DE175000669975392727400005052400128,28/05/2025,23/05/2025,6997539272,DE175,Germanic,DE,6,7,LAPTOP,0.7538,LANTOP,,NoMatch,D822/03,laptop(s)
400005052400129,TELEVID5597_SCANNER14,DE175000769975392727400005052400129,28/05/2025,23/05/2025,6997539272,DE175,Germanic,DE,7,7,LAPTOP,0.7404,LANSON,,NoMatch,D822/03,laptop(s)
400005052700184,TELEVID5605_SCANNER14,IT8440053908413306121400005052700184,28/05/2025,23/05/2025,9084133061,IT844,Romance,IT,53,21,--impossible--,0.9988,"A, E",,NoMatch,D822/03,E
400005346500532,TELEVID6027_SCANNER14,IT087001369619746397400005346500532,13/06/2025,05/06/2025,6961974639,IT087,Romance,IT,13,7,WENDSDAY,0.497,WENDSHAY,,NoMatch,D822/03,[Wednesday/We/Wed/Weds/Wendnesday/Wendsday/Wenesday/Wensday]
400005492300529,TELEVID8072_Scanner20,IT844001169619746397400005492300529,19/06/2025,12/06/2025,6961974639,IT844,Romance,IT,11,7,TUESDAY,0.4702,TOMMY,,NoMatch,D822/03,[Wednesday/We/Wed/Weds/Wendnesday/Wendsday/Wenesday/Wensday]
400005492300529,TELEVID8072_Scanner20,IT844001169619746398400005492300529,19/06/2025,12/06/2025,6961974639,IT844,Romance,IT,11,8,3:25,0.7177,3025,,NoMatch,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
400005492300529,TELEVID8072_Scanner20,IT844001169619746399400005492300529,19/06/2025,12/06/2025,6961974639,IT844,Romance,IT,11,9,DOCHAEATY,0.4704,DOCUMENT,,NoMatch,D822/03,docherty
400005492300529,TELEVID8072_Scanner20,IT8440011696197463910400005492300529,19/06/2025,12/06/2025,6961974639,IT844,Romance,IT,11,10,JUNE 16,0.2803,JUNE 66,,NoMatch,D822/03,"(the )[16/16nd/16rd/16st/16th/sixteen/sixteenth]([,/-/./~// of / ])[6/06/6th/Jun/Jun./June/six/sixth/vi](.)/(the )[6/06/6th/Jun/Jun./June/six/sixth/vi]([,/-/./~// /the ])[16/16nd/16rd/16st/16th/sixteen/sixteenth](.)/(the )[16nd/16rd/16st/16th/sixteenth] of the [6th/sixth](.)"
400005492300529,TELEVID8072_Scanner20,IT8440011696197463923400005492300529,19/06/2025,12/06/2025,6961974639,IT844,Romance,IT,11,23,--impossible--,0.8526,"C, D, H",,NoMatch,D822/03,E
400005492300530,TELEVID8072_Scanner20,IT844001269619746397400005492300530,19/06/2025,12/06/2025,6961974639,IT844,Romance,IT,12,7,WEDNESDAY,0.1698,WEINFUMY,,NoMatch,D822/03,[Wednesday/We/Wed/Weds/Wendnesday/Wendsday/Wenesday/Wensday]
60000002225900542,TELEVID4811_SCANNER19,CY20000114103294274760000002225900542,20/01/2025,11/01/2025,4103294274,CY200,Greek,CY,11,7,200,0.6469,JOC,,NoMatch,D822/03,[2[0/O/o][0/O/o]/[2/[02/two]]([-/ ])[00/hund/hundred]]
60000002227800753,TELEVID4823_SCANNER19,VN27400076967402849660000002227800753,27/01/2025,19/01/2025,6967402849,VN274,Austro-Asiatic,VN,7,6,3.50,0.5232,350,,NoMatch,D822/03,"[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )[5[0/O/o]/[5[0/O/o]/fifty]]( )([p/pence])( )(.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)( )[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )[5[0/O/o]/[5[0/O/o]/fifty]]( )[p/pence]( )(.)/([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][5[(0)/O/o]/[5[0/O/o]/fifty]](.)/[3/[3/[03/three]]][&/+/,/-/./:/;/and/ ][5[(0)/O/o]/[5[0/O/o]/fifty]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))(.)/[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][5[0/O/o]/[5[0/O/o]/fifty]]( )(.)/[3/[3/[03/three]]]( )[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[&/+/,/-/./:/;/and/ ][5[0/O/o]/[5[0/O/o]/fifty]]( )([p/pence])(.)/([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))([&/+/,/-/./:/;/and/ ])[5[(0)/O/o]/[5[0/O/o]/fifty]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))(.)/[3/[3/[03/three]]][&/+/,/-/./:/;/and/ ][5[0/O/o]/[5[0/O/o]/fifty]]( )(.)/[3/[3/[03/three]]]( )[5[0/O/o]/[5[0/O/o]/fifty]]( )[p/pence](.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][5[(0)/O/o]/[5[0/O/o]/fifty]]([p/pence])(.)/[G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s)[3/[3/[03/three]]]([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))[&/+/,/-/./:/;/and/ ][5[(0)/O/o]/[5[0/O/o]/fifty]]([p/pence])(.)/[3/[3/[03/three]]]( )([G(.)B(.)P(.)/G(.)B(.)P(.)£(.)/pound/pound./£/£(.)G(.)B(.)P(.)](s))( )([and/&/+/'n'/'n/n'/n])( )[,5/,50/.5/.50/.five/0.5 of/0.5 of a/1~/2/1~/2 a/1~/2 of/1~/2 of 1/1~/2 of a/1~/2 of one/5~/10/5~/10 of/5~/10 of 1/5~/10 of a/5~/10 of one/a 1~/2/a half/a half of/a half of 1/a half of a/a half of one/an half of/an half of 1/an half of a/an half of one/five tenths/five tenths of/five tenths of 1/five tenths of a/five tenths of one/half/half a/half of/half of 1/half of a/half of one/one half of/one half of 1/one half of a/one half of one/point 5/point five/point5](.)"
60000002248800016,TELEVID4883_SCANNER19,CN41813874103294274660000002248800016,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1387,6,SPOM,0.6511,SDOM,,NoMatch,D822/03,storm
60000002248800016,TELEVID4883_SCANNER19,CN418138741032942741060000002248800016,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1387,10,BADJER,0.4939,BADTER,,NoMatch,D822/03,badger
60000002248800034,TELEVID4883_SCANNER19,CN418140541032942741460000002248800034,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1405,14,--impossible--,0.992,"A, C",,NoMatch,D822/03,C
60000002248801382,TELEVID4883_SCANNER19,CN41815294103294274860000002248801382,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1529,8,FRIDAY,0.5408,FIZDAY,,NoMatch,D822/03,[friday/fr/fri]
60000002248801402,TELEVID4883_SCANNER19,CN41815494103294274960000002248801402,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1549,9,ROOM 37,0.8182,R00M37,,NoMatch,D822/03,[37/[thirty([-/ ])[7/[07/seven]]/37]]
60000002248801405,TELEVID4883_SCANNER19,CN41815524103294274860000002248801405,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1552,8,FRIDAY,0.7703,FRIEDAY,,NoMatch,D822/03,[friday/fr/fri]
60000002249300809,TELEVID4884_SCANNER19,CN418100841032942742460000002249300809,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1008,24,--impossible--,0.9991,"B, F",,NoMatch,D822/03,C
60000002249300812,TELEVID4884_SCANNER19,CN41810114103294274760000002249300812,04/03/2025,22/02/2025,4103294274,CN418,Chinese,CN,1011,7,200 TOOW HONDRT,0.3836,200 FROM HONDRT,,NoMatch,D822/03,[2[0/O/o][0/O/o]/[2/[02/two]]([-/ ])[00/hund/hundred]]
